start,end,weight
S_30,S_708,1.0
S_31,S_2,1.0
S_31,S_4,1.0
S_31,S_5,1.0
S_31,S_7,1.0
S_31,S_11,1.0
S_31,S_12,1.0
S_31,S_17,1.0
S_31,S_24,1.0
S_31,S_27,1.0
S_31,S_28,1.0
S_31,S_32,1.0
S_31,S_37,1.0
S_31,S_39,1.0
S_31,S_40,1.0
S_31,S_42,1.0
S_31,S_45,1.0
S_31,S_50,1.0
S_31,S_57,1.0
S_31,S_59,1.0
S_31,S_62,1.0
S_31,S_71,1.0
S_31,S_83,1.0
S_31,S_91,1.0
S_31,S_92,1.0
S_31,S_101,1.0
S_31,S_108,1.0
S_31,S_112,1.0
S_31,S_116,1.0
S_31,S_119,1.0
S_31,S_122,1.0
S_31,S_130,1.0
S_31,S_131,1.0
S_31,S_146,1.0
S_31,S_175,1.0
S_31,S_191,1.0
S_31,S_202,1.0
S_31,S_214,1.0
S_31,S_231,1.0
S_31,S_240,1.0
S_31,S_256,1.0
S_31,S_264,1.0
S_31,S_306,1.0
S_31,S_515,1.0
S_31,S_524,1.0
S_31,S_526,1.0
S_31,S_528,1.0
S_31,S_620,1.0
S_31,S_699,1.0
S_31,S_716,1.0
S_32,S_2,1.0
S_32,S_4,1.0
S_32,S_7,1.0
S_32,S_12,1.0
S_32,S_17,1.0
S_32,S_18,1.0
S_32,S_27,1.0
S_32,S_28,1.0
S_32,S_31,1.0
S_32,S_37,1.0
S_32,S_42,1.0
S_32,S_43,1.0
S_32,S_45,1.0
S_32,S_59,1.0
S_32,S_62,1.0
S_32,S_64,1.0
S_32,S_71,1.0
S_32,S_72,1.0
S_32,S_83,1.0
S_32,S_87,1.0
S_32,S_91,1.0
S_32,S_92,1.0
S_32,S_112,1.0
S_32,S_116,1.0
S_32,S_119,1.0
S_32,S_122,1.0
S_32,S_123,1.0
S_32,S_130,1.0
S_32,S_131,1.0
S_32,S_144,1.0
S_32,S_170,1.0
S_32,S_174,1.0
S_32,S_175,1.0
S_32,S_183,1.0
S_32,S_191,1.0
S_32,S_202,1.0
S_32,S_218,1.0
S_32,S_224,1.0
S_32,S_228,1.0
S_32,S_240,1.0
S_32,S_256,1.0
S_32,S_264,1.0
S_32,S_320,1.0
S_32,S_515,1.0
S_32,S_524,1.0
S_32,S_526,1.0
S_32,S_528,1.0
S_32,S_620,1.0
S_32,S_699,1.0
S_33,S_1,1.0
S_33,S_15,1.0
S_33,S_16,1.0
S_33,S_20,1.0
S_33,S_79,1.0
S_33,S_81,1.0
S_33,S_85,1.0
S_33,S_94,1.0
S_33,S_100,1.0
S_33,S_106,1.0
S_33,S_117,1.0
S_33,S_138,1.0
S_33,S_182,1.0
S_33,S_276,1.0
S_33,S_279,1.0
S_33,S_482,1.0
S_33,S_520,1.0
S_33,S_525,1.0
S_33,S_529,1.0
S_33,S_690,1.0
S_33,S_696,1.0
S_33,S_708,1.0
S_34,S_113,1.0
S_34,S_153,1.0
S_34,S_164,1.0
S_34,S_178,1.0
S_34,S_206,1.0
S_34,S_216,1.0
S_34,S_295,1.0
S_34,S_357,1.0
S_34,S_359,1.0
S_34,S_360,1.0
S_34,S_361,1.0
S_34,S_362,1.0
S_34,S_363,1.0
S_34,S_365,1.0
S_34,S_370,1.0
S_34,S_376,1.0
S_34,S_394,1.0
S_34,S_453,1.0
S_34,S_460,1.0
S_34,S_463,1.0
S_34,S_505,1.0
S_34,S_508,1.0
S_34,S_692,1.0
S_35,S_49,1.0
S_35,S_55,1.0
S_35,S_61,1.0
S_35,S_66,1.0
S_35,S_177,1.0
S_35,S_180,1.0
S_35,S_196,1.0
S_35,S_208,1.0
S_35,S_209,1.0
S_35,S_212,1.0
S_35,S_232,1.0
S_35,S_253,1.0
S_35,S_273,1.0
S_35,S_287,1.0
S_35,S_289,1.0
S_35,S_293,1.0
S_35,S_297,1.0
S_35,S_299,1.0
S_35,S_309,1.0
S_35,S_310,1.0
S_35,S_312,1.0
S_35,S_313,1.0
S_35,S_315,1.0
S_35,S_316,1.0
S_35,S_323,1.0
S_35,S_407,1.0
S_35,S_416,1.0
S_35,S_487,1.0
S_35,S_583,1.0
S_35,S_586,1.0
S_35,S_648,1.0
S_35,S_658,1.0
S_35,S_667,1.0
S_35,S_694,1.0
S_36,S_6,1.0
S_36,S_29,1.0
S_36,S_65,1.0
S_36,S_82,1.0
S_36,S_95,1.0
S_36,S_109,1.0
S_36,S_128,1.0
S_36,S_143,1.0
S_36,S_158,1.0
S_36,S_189,1.0
S_36,S_190,1.0
S_36,S_195,1.0
S_36,S_210,1.0
S_36,S_215,1.0
S_36,S_234,1.0
S_36,S_254,1.0
S_36,S_278,1.0
S_36,S_283,1.0
S_36,S_291,1.0
S_36,S_292,1.0
S_36,S_302,1.0
S_37,S_2,1.0
S_37,S_4,1.0
S_37,S_5,1.0
S_37,S_12,1.0
S_37,S_17,1.0
S_37,S_25,1.0
S_37,S_27,1.0
S_37,S_28,1.0
S_37,S_31,1.0
S_37,S_32,1.0
S_37,S_47,1.0
S_37,S_54,1.0
S_37,S_56,1.0
S_37,S_59,1.0
S_37,S_69,1.0
S_37,S_91,1.0
S_37,S_103,1.0
S_37,S_112,1.0
S_37,S_116,1.0
S_37,S_122,1.0
S_37,S_123,1.0
S_37,S_131,1.0
S_37,S_132,1.0
S_37,S_144,1.0
S_37,S_170,1.0
S_37,S_174,1.0
S_37,S_175,1.0
S_37,S_181,1.0
S_37,S_191,1.0
S_37,S_197,1.0
S_37,S_202,1.0
S_37,S_213,1.0
S_37,S_240,1.0
S_37,S_260,1.0
S_37,S_307,1.0
S_37,S_330,1.0
S_37,S_526,1.0
S_37,S_699,1.0
S_38,S_13,1.0
S_38,S_14,1.0
S_38,S_20,1.0
S_38,S_22,1.0
S_38,S_51,1.0
S_38,S_54,1.0
S_38,S_56,1.0
S_38,S_60,1.0
S_38,S_74,1.0
S_38,S_78,1.0
S_38,S_81,1.0
S_38,S_98,1.0
S_38,S_99,1.0
S_38,S_103,1.0
S_38,S_125,1.0
S_38,S_127,1.0
S_38,S_136,1.0
S_38,S_137,1.0
S_38,S_141,1.0
S_38,S_151,1.0
S_38,S_152,1.0
S_38,S_181,1.0
S_38,S_185,1.0
S_38,S_188,1.0
S_38,S_198,1.0
S_38,S_211,1.0
S_38,S_220,1.0
S_38,S_230,1.0
S_38,S_244,1.0
S_38,S_250,1.0
S_38,S_261,1.0
S_38,S_265,1.0
S_38,S_272,1.0
S_38,S_274,1.0
S_38,S_275,1.0
S_38,S_496,1.0
S_38,S_499,1.0
S_38,S_500,1.0
S_38,S_520,1.0
S_38,S_664,1.0
S_38,S_702,1.0
S_38,S_705,1.0
S_39,S_5,1.0
S_39,S_7,1.0
S_39,S_12,1.0
S_39,S_17,1.0
S_39,S_25,1.0
S_39,S_31,1.0
S_39,S_50,1.0
S_39,S_57,1.0
S_39,S_75,1.0
S_39,S_83,1.0
S_39,S_91,1.0
S_39,S_97,1.0
S_39,S_101,1.0
S_39,S_108,1.0
S_39,S_122,1.0
S_39,S_166,1.0
S_39,S_202,1.0
S_39,S_205,1.0
S_39,S_214,1.0
S_39,S_221,1.0
S_39,S_231,1.0
S_39,S_252,1.0
S_39,S_281,1.0
S_39,S_296,1.0
S_39,S_528,1.0
S_39,S_716,1.0
S_40,S_2,1.0
S_40,S_3,1.0
S_40,S_7,1.0
S_40,S_11,1.0
S_40,S_17,1.0
S_40,S_23,1.0
S_40,S_24,1.0
S_40,S_31,1.0
S_40,S_42,1.0
S_40,S_45,1.0
S_40,S_53,1.0
S_40,S_57,1.0
S_40,S_62,1.0
S_40,S_71,1.0
S_40,S_83,1.0
S_40,S_92,1.0
S_40,S_93,1.0
S_40,S_97,1.0
S_40,S_101,1.0
S_40,S_105,1.0
S_40,S_108,1.0
S_40,S_119,1.0
S_40,S_130,1.0
S_40,S_146,1.0
S_40,S_148,1.0
S_40,S_165,1.0
S_40,S_166,1.0
S_40,S_172,1.0
S_40,S_176,1.0
S_40,S_193,1.0
S_40,S_200,1.0
S_40,S_202,1.0
S_40,S_207,1.0
S_40,S_214,1.0
S_40,S_222,1.0
S_40,S_231,1.0
S_40,S_256,1.0
S_40,S_264,1.0
S_40,S_282,1.0
S_40,S_306,1.0
S_40,S_328,1.0
S_40,S_524,1.0
S_40,S_526,1.0
S_40,S_528,1.0
S_40,S_620,1.0
S_40,S_675,1.0
S_40,S_715,1.0
S_41,S_0,1.0
S_41,S_52,1.0
S_41,S_67,1.0
S_41,S_104,1.0
S_41,S_135,1.0
S_41,S_142,1.0
S_41,S_157,1.0
S_41,S_169,1.0
S_41,S_220,1.0
S_41,S_237,1.0
S_41,S_243,1.0
S_41,S_246,1.0
S_41,S_248,1.0
S_41,S_255,1.0
S_41,S_259,1.0
S_41,S_261,1.0
S_41,S_265,1.0
S_41,S_294,1.0
S_41,S_304,1.0
S_41,S_308,1.0
S_41,S_327,1.0
S_41,S_408,1.0
S_41,S_465,1.0
S_41,S_469,1.0
S_41,S_472,1.0
S_41,S_497,1.0
S_41,S_514,1.0
S_41,S_527,1.0
S_41,S_673,1.0
S_41,S_698,1.0
S_41,S_700,1.0
S_41,S_701,1.0
S_42,S_2,1.0
S_42,S_3,1.0
S_42,S_7,1.0
S_42,S_11,1.0
S_42,S_17,1.0
S_42,S_23,1.0
S_42,S_24,1.0
S_42,S_27,1.0
S_42,S_31,1.0
S_42,S_32,1.0
S_42,S_40,1.0
S_42,S_45,1.0
S_42,S_50,1.0
S_42,S_57,1.0
S_42,S_62,1.0
S_42,S_64,1.0
S_42,S_71,1.0
S_42,S_83,1.0
S_42,S_91,1.0
S_42,S_92,1.0
S_42,S_93,1.0
S_42,S_97,1.0
S_42,S_101,1.0
S_42,S_108,1.0
S_42,S_119,1.0
S_42,S_122,1.0
S_42,S_130,1.0
S_42,S_146,1.0
S_42,S_165,1.0
S_42,S_166,1.0
S_42,S_172,1.0
S_42,S_191,1.0
S_42,S_202,1.0
S_42,S_214,1.0
S_42,S_222,1.0
S_42,S_231,1.0
S_42,S_256,1.0
S_42,S_264,1.0
S_42,S_306,1.0
S_42,S_515,1.0
S_42,S_524,1.0
S_42,S_526,1.0
S_42,S_528,1.0
S_42,S_620,1.0
S_42,S_675,1.0
S_42,S_715,1.0
S_43,S_4,1.0
S_43,S_15,1.0
S_43,S_16,1.0
S_43,S_18,1.0
S_43,S_28,1.0
S_43,S_30,1.0
S_43,S_32,1.0
S_43,S_48,1.0
S_43,S_59,1.0
S_43,S_64,1.0
S_43,S_72,1.0
S_43,S_73,1.0
S_43,S_79,1.0
S_43,S_86,1.0
S_43,S_94,1.0
S_43,S_117,1.0
S_43,S_123,1.0
S_43,S_125,1.0
S_43,S_126,1.0
S_43,S_161,1.0
S_43,S_163,1.0
S_43,S_170,1.0
S_43,S_171,1.0
S_43,S_174,1.0
S_43,S_182,1.0
S_43,S_183,1.0
S_43,S_191,1.0
S_43,S_197,1.0
S_43,S_199,1.0
S_43,S_211,1.0
S_43,S_218,1.0
S_43,S_224,1.0
S_43,S_228,1.0
S_43,S_238,1.0
S_43,S_240,1.0
S_43,S_267,1.0
S_43,S_279,1.0
S_43,S_280,1.0
S_43,S_300,1.0
S_43,S_320,1.0
S_43,S_419,1.0
S_43,S_515,1.0
S_43,S_642,1.0
S_43,S_708,1.0
S_44,S_139,1.0
S_44,S_140,1.0
S_44,S_147,1.0
S_44,S_155,1.0
S_44,S_217,1.0
S_44,S_227,1.0
S_44,S_229,1.0
S_44,S_251,1.0
S_44,S_262,1.0
S_44,S_268,1.0
S_44,S_285,1.0
S_44,S_305,1.0
S_44,S_318,1.0
S_44,S_321,1.0
S_44,S_324,1.0
S_44,S_325,1.0
S_44,S_326,1.0
S_44,S_332,1.0
S_44,S_516,1.0
S_45,S_2,1.0
S_45,S_4,1.0
S_45,S_11,1.0
S_45,S_17,1.0
S_45,S_18,1.0
S_45,S_23,1.0
S_45,S_27,1.0
S_45,S_28,1.0
S_45,S_31,1.0
S_45,S_32,1.0
S_45,S_40,1.0
S_45,S_42,1.0
S_45,S_48,1.0
S_45,S_62,1.0
S_45,S_64,1.0
S_45,S_70,1.0
S_45,S_71,1.0
S_45,S_72,1.0
S_45,S_83,1.0
S_45,S_87,1.0
S_45,S_89,1.0
S_45,S_92,1.0
S_45,S_93,1.0
S_45,S_102,1.0
S_45,S_119,1.0
S_45,S_130,1.0
S_45,S_133,1.0
S_45,S_183,1.0
S_45,S_187,1.0
S_45,S_191,1.0
S_45,S_218,1.0
S_45,S_222,1.0
S_45,S_224,1.0
S_45,S_228,1.0
S_45,S_240,1.0
S_45,S_256,1.0
S_45,S_264,1.0
S_45,S_300,1.0
S_45,S_320,1.0
S_45,S_328,1.0
S_45,S_515,1.0
S_45,S_524,1.0
S_45,S_526,1.0
S_45,S_528,1.0
S_45,S_620,1.0
S_45,S_709,1.0
S_45,S_715,1.0
S_46,S_8,1.0
S_46,S_10,1.0
S_46,S_14,1.0
S_46,S_26,1.0
S_46,S_51,1.0
S_46,S_58,1.0
S_46,S_76,1.0
S_46,S_107,1.0
S_46,S_115,1.0
S_46,S_120,1.0
S_46,S_151,1.0
S_46,S_160,1.0
S_46,S_169,1.0
S_46,S_188,1.0
S_46,S_192,1.0
S_46,S_198,1.0
S_46,S_219,1.0
S_46,S_233,1.0
S_46,S_237,1.0
S_46,S_245,1.0
S_46,S_246,1.0
S_46,S_248,1.0
S_46,S_249,1.0
S_46,S_255,1.0
S_46,S_259,1.0
S_46,S_261,1.0
S_46,S_265,1.0
S_46,S_272,1.0
S_46,S_274,1.0
S_46,S_290,1.0
S_46,S_294,1.0
S_46,S_308,1.0
S_46,S_472,1.0
S_46,S_485,1.0
S_46,S_496,1.0
S_46,S_499,1.0
S_46,S_685,1.0
S_46,S_698,1.0
S_46,S_701,1.0
S_46,S_703,1.0
S_46,S_705,1.0
S_47,S_12,1.0
S_47,S_13,1.0
S_47,S_25,1.0
S_47,S_37,1.0
S_47,S_54,1.0
S_47,S_56,1.0
S_47,S_59,1.0
S_47,S_69,1.0
S_47,S_96,1.0
S_47,S_103,1.0
S_47,S_112,1.0
S_47,S_116,1.0
S_47,S_123,1.0
S_47,S_131,1.0
S_47,S_132,1.0
S_47,S_136,1.0
S_47,S_144,1.0
S_47,S_175,1.0
S_47,S_181,1.0
S_47,S_197,1.0
S_47,S_213,1.0
S_47,S_260,1.0
S_47,S_301,1.0
S_47,S_307,1.0
S_47,S_330,1.0
S_47,S_664,1.0
S_47,S_699,1.0
S_48,S_15,1.0
S_48,S_18,1.0
S_48,S_30,1.0
S_48,S_43,1.0
S_48,S_45,1.0
S_48,S_64,1.0
S_48,S_70,1.0
S_48,S_72,1.0
S_48,S_79,1.0
S_48,S_86,1.0
S_48,S_87,1.0
S_48,S_89,1.0
S_48,S_102,1.0
S_48,S_126,1.0
S_48,S_130,1.0
S_48,S_161,1.0
S_48,S_170,1.0
S_48,S_171,1.0
S_48,S_183,1.0
S_48,S_191,1.0
S_48,S_218,1.0
S_48,S_224,1.0
S_48,S_228,1.0
S_48,S_238,1.0
S_48,S_240,1.0
S_48,S_267,1.0
S_48,S_279,1.0
S_48,S_280,1.0
S_48,S_300,1.0
S_48,S_320,1.0
S_48,S_419,1.0
S_48,S_515,1.0
S_48,S_642,1.0
S_48,S_708,1.0
S_49,S_35,1.0
S_49,S_66,1.0
S_49,S_139,1.0
S_49,S_147,1.0
S_49,S_154,1.0
S_49,S_177,1.0
S_49,S_186,1.0
S_49,S_196,1.0
S_49,S_209,1.0
S_49,S_226,1.0
S_49,S_229,1.0
S_49,S_232,1.0
S_49,S_251,1.0
S_49,S_253,1.0
S_49,S_262,1.0
S_49,S_270,1.0
S_49,S_273,1.0
S_49,S_277,1.0
S_49,S_285,1.0
S_49,S_287,1.0
S_49,S_293,1.0
S_49,S_297,1.0
S_49,S_299,1.0
S_49,S_305,1.0
S_49,S_309,1.0
S_49,S_311,1.0
S_49,S_312,1.0
S_49,S_315,1.0
S_49,S_318,1.0
S_49,S_323,1.0
S_49,S_326,1.0
S_49,S_407,1.0
S_49,S_487,1.0
S_49,S_513,1.0
S_49,S_516,1.0
S_49,S_582,1.0
S_49,S_614,1.0
S_49,S_628,1.0
S_49,S_648,1.0
S_49,S_658,1.0
S_49,S_666,1.0
S_49,S_683,1.0
S_49,S_694,1.0
S_50,S_2,1.0
S_50,S_5,1.0
S_50,S_7,1.0
S_50,S_12,1.0
S_50,S_17,1.0
S_50,S_24,1.0
S_50,S_25,1.0
S_50,S_27,1.0
S_50,S_31,1.0
S_50,S_39,1.0
S_50,S_42,1.0
S_50,S_57,1.0
S_50,S_62,1.0
S_50,S_75,1.0
S_50,S_83,1.0
S_50,S_91,1.0
S_50,S_101,1.0
S_50,S_108,1.0
S_50,S_112,1.0
S_50,S_116,1.0
S_50,S_122,1.0
S_50,S_131,1.0
S_50,S_166,1.0
S_50,S_202,1.0
S_50,S_205,1.0
S_50,S_214,1.0
S_50,S_221,1.0
S_50,S_231,1.0
S_50,S_264,1.0
S_50,S_296,1.0
S_50,S_526,1.0
S_50,S_528,1.0
S_50,S_716,1.0
S_51,S_8,1.0
S_51,S_10,1.0
S_51,S_14,1.0
S_51,S_22,1.0
S_51,S_26,1.0
S_51,S_38,1.0
S_51,S_46,1.0
S_51,S_58,1.0
S_51,S_60,1.0
S_51,S_74,1.0
S_51,S_76,1.0
S_51,S_78,1.0
S_51,S_107,1.0
S_51,S_127,1.0
S_51,S_151,1.0
S_51,S_160,1.0
S_51,S_167,1.0
S_51,S_169,1.0
S_51,S_188,1.0
S_51,S_198,1.0
S_51,S_219,1.0
S_51,S_220,1.0
S_51,S_230,1.0
S_51,S_233,1.0
S_51,S_244,1.0
S_51,S_246,1.0
S_51,S_249,1.0
S_51,S_250,1.0
S_51,S_255,1.0
S_51,S_259,1.0
S_51,S_261,1.0
S_51,S_265,1.0
S_51,S_272,1.0
S_51,S_274,1.0
S_51,S_290,1.0
S_51,S_308,1.0
S_51,S_496,1.0
S_51,S_499,1.0
S_51,S_500,1.0
S_51,S_503,1.0
S_51,S_685,1.0
S_51,S_702,1.0
S_51,S_703,1.0
S_51,S_705,1.0
S_52,S_0,1.0
S_52,S_22,1.0
S_52,S_41,1.0
S_52,S_67,1.0
S_52,S_99,1.0
S_52,S_104,1.0
S_52,S_135,1.0
S_52,S_141,1.0
S_52,S_142,1.0
S_52,S_157,1.0
S_52,S_169,1.0
S_52,S_185,1.0
S_52,S_198,1.0
S_52,S_220,1.0
S_52,S_246,1.0
S_52,S_248,1.0
S_52,S_250,1.0
S_52,S_259,1.0
S_52,S_265,1.0
S_52,S_294,1.0
S_52,S_301,1.0
S_52,S_304,1.0
S_52,S_327,1.0
S_52,S_408,1.0
S_52,S_514,1.0
S_52,S_698,1.0
S_52,S_700,1.0
S_53,S_3,1.0
S_53,S_24,1.0
S_53,S_40,1.0
S_53,S_57,1.0
S_53,S_68,1.0
S_53,S_97,1.0
S_53,S_105,1.0
S_53,S_146,1.0
S_53,S_148,1.0
S_53,S_165,1.0
S_53,S_166,1.0
S_53,S_172,1.0
S_53,S_176,1.0
S_53,S_193,1.0
S_53,S_201,1.0
S_53,S_204,1.0
S_53,S_207,1.0
S_53,S_225,1.0
S_53,S_258,1.0
S_53,S_269,1.0
S_53,S_281,1.0
S_53,S_282,1.0
S_53,S_283,1.0
S_53,S_288,1.0
S_53,S_303,1.0
S_53,S_306,1.0
S_53,S_314,1.0
S_53,S_329,1.0
S_53,S_675,1.0
S_54,S_13,1.0
S_54,S_22,1.0
S_54,S_37,1.0
S_54,S_38,1.0
S_54,S_47,1.0
S_54,S_56,1.0
S_54,S_69,1.0
S_54,S_96,1.0
S_54,S_98,1.0
S_54,S_99,1.0
S_54,S_103,1.0
S_54,S_123,1.0
S_54,S_131,1.0
S_54,S_132,1.0
S_54,S_136,1.0
S_54,S_137,1.0
S_54,S_141,1.0
S_54,S_144,1.0
S_54,S_181,1.0
S_54,S_185,1.0
S_54,S_197,1.0
S_54,S_211,1.0
S_54,S_213,1.0
S_54,S_230,1.0
S_54,S_250,1.0
S_54,S_260,1.0
S_54,S_272,1.0
S_54,S_275,1.0
S_54,S_301,1.0
S_54,S_307,1.0
S_54,S_327,1.0
S_54,S_330,1.0
S_54,S_499,1.0
S_54,S_500,1.0
S_54,S_664,1.0
S_55,S_35,1.0
S_55,S_66,1.0
S_55,S_88,1.0
S_55,S_114,1.0
S_55,S_180,1.0
S_55,S_196,1.0
S_55,S_208,1.0
S_55,S_209,1.0
S_55,S_212,1.0
S_55,S_232,1.0
S_55,S_235,1.0
S_55,S_253,1.0
S_55,S_266,1.0
S_55,S_273,1.0
S_55,S_284,1.0
S_55,S_289,1.0
S_55,S_293,1.0
S_55,S_297,1.0
S_55,S_299,1.0
S_55,S_309,1.0
S_55,S_310,1.0
S_55,S_312,1.0
S_55,S_313,1.0
S_55,S_316,1.0
S_55,S_323,1.0
S_55,S_407,1.0
S_55,S_416,1.0
S_55,S_648,1.0
S_56,S_13,1.0
S_56,S_28,1.0
S_56,S_37,1.0
S_56,S_38,1.0
S_56,S_47,1.0
S_56,S_54,1.0
S_56,S_59,1.0
S_56,S_69,1.0
S_56,S_96,1.0
S_56,S_98,1.0
S_56,S_103,1.0
S_56,S_112,1.0
S_56,S_116,1.0
S_56,S_123,1.0
S_56,S_131,1.0
S_56,S_132,1.0
S_56,S_136,1.0
S_56,S_137,1.0
S_56,S_144,1.0
S_56,S_170,1.0
S_56,S_174,1.0
S_56,S_175,1.0
S_56,S_181,1.0
S_56,S_185,1.0
S_56,S_197,1.0
S_56,S_199,1.0
S_56,S_211,1.0
S_56,S_213,1.0
S_56,S_230,1.0
S_56,S_260,1.0
S_56,S_275,1.0
S_56,S_307,1.0
S_56,S_330,1.0
S_56,S_664,1.0
S_56,S_699,1.0
S_57,S_3,1.0
S_57,S_7,1.0
S_57,S_11,1.0
S_57,S_24,1.0
S_57,S_31,1.0
S_57,S_39,1.0
S_57,S_40,1.0
S_57,S_42,1.0
S_57,S_50,1.0
S_57,S_53,1.0
S_57,S_62,1.0
S_57,S_75,1.0
S_57,S_83,1.0
S_57,S_97,1.0
S_57,S_101,1.0
S_57,S_108,1.0
S_57,S_122,1.0
S_57,S_146,1.0
S_57,S_148,1.0
S_57,S_165,1.0
S_57,S_166,1.0
S_57,S_176,1.0
S_57,S_202,1.0
S_57,S_204,1.0
S_57,S_205,1.0
S_57,S_207,1.0
S_57,S_214,1.0
S_57,S_221,1.0
S_57,S_231,1.0
S_57,S_252,1.0
S_57,S_256,1.0
S_57,S_264,1.0
S_57,S_269,1.0
S_57,S_281,1.0
S_57,S_282,1.0
S_57,S_288,1.0
S_57,S_306,1.0
S_57,S_329,1.0
S_57,S_528,1.0
S_57,S_620,1.0
S_57,S_675,1.0
S_57,S_716,1.0
S_58,S_8,1.0
S_58,S_10,1.0
S_58,S_14,1.0
S_58,S_21,1.0
S_58,S_26,1.0
S_58,S_46,1.0
S_58,S_51,1.0
S_58,S_76,1.0
S_58,S_107,1.0
S_58,S_115,1.0
S_58,S_120,1.0
S_58,S_124,1.0
S_58,S_149,1.0
S_58,S_150,1.0
S_58,S_160,1.0
S_58,S_162,1.0
S_58,S_173,1.0
S_58,S_184,1.0
S_58,S_192,1.0
S_58,S_219,1.0
S_58,S_233,1.0
S_58,S_245,1.0
S_58,S_249,1.0
S_58,S_290,1.0
S_58,S_331,1.0
S_58,S_418,1.0
S_58,S_503,1.0
S_58,S_685,1.0
S_58,S_703,1.0
S_58,S_705,1.0
S_59,S_2,1.0
S_59,S_4,1.0
S_59,S_12,1.0
S_59,S_13,1.0
S_59,S_17,1.0
S_59,S_18,1.0
S_59,S_27,1.0
S_59,S_28,1.0
S_59,S_31,1.0
S_59,S_32,1.0
S_59,S_37,1.0
S_59,S_43,1.0
S_59,S_47,1.0
S_59,S_56,1.0
S_59,S_69,1.0
S_59,S_71,1.0
S_59,S_73,1.0
S_59,S_112,1.0
S_59,S_116,1.0
S_59,S_122,1.0
S_59,S_123,1.0
S_59,S_130,1.0
S_59,S_131,1.0
S_59,S_144,1.0
S_59,S_163,1.0
S_59,S_170,1.0
S_59,S_174,1.0
S_59,S_175,1.0
S_59,S_183,1.0
S_59,S_191,1.0
S_59,S_197,1.0
S_59,S_199,1.0
S_59,S_211,1.0
S_59,S_218,1.0
S_59,S_228,1.0
S_59,S_240,1.0
S_59,S_264,1.0
S_59,S_320,1.0
S_59,S_330,1.0
S_59,S_515,1.0
S_59,S_526,1.0
S_59,S_699,1.0
S_60,S_10,1.0
S_60,S_13,1.0
S_60,S_14,1.0
S_60,S_16,1.0
S_60,S_20,1.0
S_60,S_22,1.0
S_60,S_38,1.0
S_60,S_51,1.0
S_60,S_74,1.0
S_60,S_78,1.0
S_60,S_81,1.0
S_60,S_85,1.0
S_60,S_98,1.0
S_60,S_125,1.0
S_60,S_127,1.0
S_60,S_136,1.0
S_60,S_137,1.0
S_60,S_151,1.0
S_60,S_152,1.0
S_60,S_167,1.0
S_60,S_181,1.0
S_60,S_185,1.0
S_60,S_188,1.0
S_60,S_198,1.0
S_60,S_211,1.0
S_60,S_230,1.0
S_60,S_244,1.0
S_60,S_249,1.0
S_60,S_250,1.0
S_60,S_272,1.0
S_60,S_274,1.0
S_60,S_275,1.0
S_60,S_290,1.0
S_60,S_482,1.0
S_60,S_499,1.0
S_60,S_500,1.0
S_60,S_503,1.0
S_60,S_520,1.0
S_60,S_664,1.0
S_60,S_690,1.0
S_60,S_702,1.0
S_60,S_705,1.0
S_61,S_35,1.0
S_61,S_177,1.0
S_61,S_196,1.0
S_61,S_253,1.0
S_61,S_273,1.0
S_61,S_287,1.0
S_61,S_289,1.0
S_61,S_293,1.0
S_61,S_299,1.0
S_61,S_309,1.0
S_61,S_312,1.0
S_61,S_315,1.0
S_61,S_316,1.0
S_61,S_407,1.0
S_61,S_487,1.0
S_61,S_582,1.0
S_61,S_583,1.0
S_61,S_584,1.0
S_61,S_585,1.0
S_61,S_586,1.0
S_61,S_587,1.0
S_61,S_589,1.0
S_61,S_593,1.0
S_61,S_604,1.0
S_61,S_621,1.0
S_61,S_625,1.0
S_61,S_628,1.0
S_61,S_648,1.0
S_61,S_658,1.0
S_61,S_667,1.0
S_61,S_678,1.0
S_61,S_679,1.0
S_61,S_694,1.0
S_62,S_2,1.0
S_62,S_3,1.0
S_62,S_4,1.0
S_62,S_7,1.0
S_62,S_11,1.0
S_62,S_12,1.0
S_62,S_17,1.0
S_62,S_23,1.0
S_62,S_24,1.0
S_62,S_27,1.0
S_62,S_28,1.0
S_62,S_31,1.0
S_62,S_32,1.0
S_62,S_40,1.0
S_62,S_42,1.0
S_62,S_45,1.0
S_62,S_50,1.0
S_62,S_57,1.0
S_62,S_64,1.0
S_62,S_71,1.0
S_62,S_83,1.0
S_62,S_91,1.0
S_62,S_92,1.0
S_62,S_101,1.0
S_62,S_108,1.0
S_62,S_116,1.0
S_62,S_119,1.0
S_62,S_122,1.0
S_62,S_130,1.0
S_62,S_146,1.0
S_62,S_191,1.0
S_62,S_202,1.0
S_62,S_214,1.0
S_62,S_222,1.0
S_62,S_231,1.0
S_62,S_256,1.0
S_62,S_264,1.0
S_62,S_306,1.0
S_62,S_320,1.0
S_62,S_515,1.0
S_62,S_524,1.0
S_62,S_526,1.0
S_62,S_528,1.0
S_62,S_620,1.0
S_62,S_675,1.0
S_62,S_716,1.0
S_63,S_9,1.0
S_63,S_77,1.0
S_63,S_80,1.0
S_63,S_89,1.0
S_63,S_90,1.0
S_63,S_93,1.0
S_63,S_102,1.0
S_63,S_105,1.0
S_63,S_109,1.0
S_63,S_111,1.0
S_63,S_118,1.0
S_63,S_133,1.0
S_63,S_143,1.0
S_63,S_168,1.0
S_63,S_179,1.0
